step,learning_rate
1014,1.0126611631165836e-06
1015,1.0126861117765509e-06
1016,1.0127110849581417e-06
1017,1.0127360826612192e-06
1018,1.0127611048856466e-06
1019,1.0127861516312866e-06
1020,1.0128112228980033e-06
1021,1.0128363186856589e-06
1022,1.0128614389941166e-06
1023,1.0128865838232396e-06
1024,1.01291175317289e-06
1025,1.0129369470429301e-06
1026,1.0129621654332226e-06
1027,1.0129874083436291e-06
1028,1.0130126757740126e-06
1029,1.0130379677242338e-06
1030,1.0130632841941561e-06
1031,1.0130886251836395e-06
1032,1.0131139906925462e-06
1033,1.0131393807207382e-06
1034,1.013164795268076e-06
1035,1.0131902343344207e-06
1036,1.0132156979196336e-06
1037,1.013241186023576e-06
1038,1.0132666986461072e-06
1039,1.013292235787089e-06
1040,1.0133177974463819e-06
1041,1.013343383623845e-06
1042,1.0133689943193398e-06
1043,1.013394629532726e-06
1044,1.0134202892638627e-06
1045,1.0134459735126111e-06
1046,1.0134716822788296e-06
1047,1.013497415562378e-06
1048,1.0135231733631158e-06
1049,1.013548955680903e-06
1050,1.013574762515598e-06
1051,1.0136005938670592e-06
1052,1.0136264497351463e-06
1053,1.013652330119717e-06
1054,1.0136782350206315e-06
1055,1.0137041644377475e-06
1056,1.0137301183709226e-06
1057,1.0137560968200155e-06
1058,1.0137820997848848e-06
1059,1.0138081272653872e-06
1060,1.0138341792613812e-06
1061,1.0138602557727247e-06
1062,1.013886356799275e-06
1063,1.013912482340889e-06
1064,1.0139386323974242e-06
1065,1.0139648069687376e-06
1066,1.0139910060546867e-06
1067,1.014017229655128e-06
1068,1.014043477769918e-06
1069,1.0140697503989135e-06
1070,1.0140960475419706e-06
1071,1.0141223691989461e-06
1072,1.0141487153696955e-06
1073,1.0141750860540759e-06
1074,1.0142014812519423e-06
1075,1.0142279009631503e-06
1076,1.0142543451875562e-06
1077,1.014280813925015e-06
1078,1.0143073071753825e-06
1079,1.0143338249385134e-06
1080,1.0143603672142636e-06
1081,1.014386934002487e-06
1082,1.014413525303039e-06
1083,1.0144401411157742e-06
1084,1.0144667814405474e-06
1085,1.0144934462772126e-06
1086,1.014520135625625e-06
1087,1.014546849485637e-06
1088,1.0145735878571044e-06
1089,1.0146003507398799e-06
1090,1.0146271381338178e-06
1091,1.0146539500387715e-06
1092,1.0146807864545951e-06
1093,1.0147076473811412e-06
1094,1.0147345328182632e-06
1095,1.014761442765814e-06
1096,1.014788377223647e-06
1097,1.0148153361916147e-06
1098,1.0148423196695701e-06
1099,1.0148693276573654e-06
1100,1.0148963601548528e-06
1101,1.0149234171618857e-06
1102,1.0149504986783146e-06
1103,1.0149776047039927e-06
1104,1.015004735238772e-06
1105,1.015031890282503e-06
1106,1.0150590698350386e-06
1107,1.0150862738962298e-06
1108,1.0151135024659273e-06
1109,1.0151407555439836e-06
1110,1.015168033130249e-06
1111,1.0151953352245742e-06
1112,1.0152226618268102e-06
1113,1.0152500129368076e-06
1114,1.0152773885544178e-06
1115,1.0153047886794903e-06
1116,1.0153322133118753e-06
1117,1.0153596624514235e-06
1118,1.0153871360979843e-06
1119,1.015414634251408e-06
1120,1.0154421569115445e-06
1121,1.0154697040782428e-06
1122,1.015497275751353e-06
1123,1.015524871930724e-06
1124,1.015552492616205e-06
1125,1.015580137807645e-06
1126,1.0156078075048934e-06
1127,1.0156355017077987e-06
1128,1.0156632204162098e-06
1129,1.0156909636299742e-06
1130,1.0157187313489413e-06
1131,1.0157465235729595e-06
1132,1.0157743403018762e-06
1133,1.0158021815355402e-06
1134,1.0158300472737987e-06
1135,1.0158579375164994e-06
1136,1.0158858522634904e-06
1137,1.0159137915146191e-06
1138,1.015941755269732e-06
1139,1.015969743528677e-06
1140,1.015997756291301e-06
1141,1.0160257935574518e-06
1142,1.0160538553269743e-06
1143,1.0160819415997164e-06
1144,1.016110052375525e-06
1145,1.0161381876542453e-06
1146,1.0161663474357245e-06
1147,1.016194531719808e-06
1148,1.0162227405063421e-06
1149,1.0162509737951734e-06
1150,1.0162792315861462e-06
1151,1.0163075138791073e-06
1152,1.0163358206739014e-06
1153,1.0163641519703736e-06
1154,1.0163925077683704e-06
1155,1.0164208880677354e-06
1156,1.016449292868314e-06
1157,1.0164777221699514e-06
1158,1.016506175972492e-06
1159,1.01653465427578e-06
1160,1.0165631570796603e-06
1161,1.016591684383976e-06
1162,1.0166202361885731e-06
1163,1.0166488124932937e-06
1164,1.0166774132979827e-06
1165,1.016706038602484e-06
1166,1.0167346884066406e-06
1167,1.0167633627102956e-06
1168,1.0167920615132931e-06
1169,1.0168207848154758e-06
1170,1.0168495326166868e-06
1171,1.0168783049167698e-06
1172,1.0169071017155664e-06
1173,1.016935923012919e-06
1174,1.0169647688086715e-06
1175,1.0169936391026655e-06
1176,1.0170225338947436e-06
1177,1.0170514531847474e-06
1178,1.0170803969725188e-06
1179,1.0171093652579003e-06
1180,1.0171383580407327e-06
1181,1.0171673753208585e-06
1182,1.0171964170981186e-06
1183,1.0172254833723546e-06
1184,1.017254574143407e-06
1185,1.0172836894111174e-06
1186,1.0173128291753265e-06
1187,1.0173419934358755e-06
1188,1.0173711821926041e-06
1189,1.0174003954453535e-06
1190,1.0174296331939646e-06
1191,1.0174588954382763e-06
1192,1.0174881821781297e-06
1193,1.017517493413364e-06
1194,1.0175468291438194e-06
1195,1.0175761893693361e-06
1196,1.0176055740897532e-06
1197,1.0176349833049092e-06
1198,1.0176644170146448e-06
1199,1.0176938752187987e-06
1200,1.01772335791721e-06
1201,1.0177528651097173e-06
1202,1.0177823967961596e-06
1203,1.0178119529763753e-06
1204,1.0178415336502028e-06
1205,1.017871138817481e-06
1206,1.0179007684780475e-06
1207,1.0179304226317405e-06
1208,1.0179601012783984e-06
1209,1.0179898044178588e-06
1210,1.0180195320499594e-06
1211,1.018049284174537e-06
1212,1.01807906079143e-06
1213,1.0181088619004755e-06
1214,1.0181386875015105e-06
1215,1.018168537594372e-06
1216,1.0181984121788968e-06
1217,1.0182283112549217e-06
1218,1.0182582348222832e-06
1219,1.0182881828808183e-06
1220,1.018318155430363e-06
1221,1.0183481524707532e-06
1222,1.0183781740018252e-06
1223,1.018408220023415e-06
1224,1.0184382905353585e-06
1225,1.0184683855374914e-06
1226,1.0184985050296487e-06
1227,1.0185286490116667e-06
1228,1.01855881748338e-06
1229,1.0185890104446237e-06
1230,1.0186192278952334e-06
1231,1.018649469835044e-06
1232,1.0186797362638896e-06
1233,1.0187100271816046e-06
1234,1.0187403425880237e-06
1235,1.018770682482982e-06
1236,1.0188010468663134e-06
1237,1.018831435737851e-06
1238,1.0188618490974303e-06
1239,1.0188922869448842e-06
1240,1.0189227492800462e-06
1241,1.0189532361027494e-06
1242,1.018983747412829e-06
1243,1.0190142832101166e-06
1244,1.0190448434944458e-06
1245,1.01907542826565e-06
1246,1.0191060375235613e-06
1247,1.0191366712680133e-06
1248,1.019167329498838e-06
1249,1.019198012215868e-06
1250,1.0192287194189353e-06
1251,1.0192594511078736e-06
1252,1.019290207282513e-06
1253,1.0193209879426862e-06
1254,1.0193517930882251e-06
1255,1.0193826227189616e-06
1256,1.0194134768347263e-06
1257,1.0194443554353519e-06
1258,1.0194752585206686e-06
1259,1.0195061860905082e-06
1260,1.0195371381447007e-06
1261,1.0195681146830782e-06
1262,1.0195991157054709e-06
1263,1.0196301412117094e-06
1264,1.0196611912016242e-06
1265,1.0196922656750456e-06
1266,1.0197233646318034e-06
1267,1.0197544880717276e-06
1268,1.0197856359946497e-06
1269,1.0198168084003973e-06
1270,1.0198480052888013e-06
1271,1.019879226659691e-06
1272,1.0199104725128959e-06
1273,1.0199417428482448e-06
1274,1.0199730376655675e-06
1275,1.0200043569646931e-06
1276,1.020035700745449e-06
1277,1.0200670690076653e-06
1278,1.02009846175117e-06
1279,1.0201298789757919e-06
1280,1.0201613206813589e-06
1281,1.0201927868677e-06
1282,1.020224277534642e-06
1283,1.0202557926820137e-06
1284,1.0202873323096424e-06
1285,1.0203188964173564e-06
1286,1.0203504850049825e-06
1287,1.020382098072349e-06
1288,1.0204137356192816e-06
1289,1.020445397645609e-06
1290,1.0204770841511574e-06
1291,1.0205087951357536e-06
1292,1.0205405305992246e-06
1293,1.0205722905413969e-06
1294,1.0206040749620973e-06
1295,1.0206358838611516e-06
1296,1.0206677172383857e-06
1297,1.020699575093626e-06
1298,1.0207314574266987e-06
1299,1.0207633642374288e-06
1300,1.0207952955256433e-06
1301,1.0208272512911664e-06
1302,1.0208592315338235e-06
1303,1.020891236253441e-06
1304,1.0209232654498432e-06
1305,1.0209553191228546e-06
1306,1.0209873972723012e-06
1307,1.021019499898007e-06
1308,1.0210516269997963e-06
1309,1.021083778577494e-06
1310,1.0211159546309243e-06
1311,1.0211481551599115e-06
1312,1.02118038016428e-06
1313,1.0212126296438522e-06
1314,1.0212449035984536e-06
1315,1.0212772020279065e-06
1316,1.0213095249320351e-06
1317,1.0213418723106628e-06
1318,1.0213742441636136e-06
1319,1.0214066404907087e-06
1320,1.0214390612917724e-06
1321,1.0214715065666268e-06
1322,1.021503976315095e-06
1323,1.0215364705369999e-06
1324,1.021568989232164e-06
1325,1.0216015324004087e-06
1326,1.0216341000415566e-06
1327,1.0216666921554297e-06
1328,1.02169930874185e-06
1329,1.02173194980064e-06
1330,1.02176461533162e-06
1331,1.021797305334612e-06
1332,1.0218300198094372e-06
1333,1.0218627587559175e-06
1334,1.0218955221738732e-06
1335,1.0219283100631259e-06
1336,1.021961122423496e-06
1337,1.0219939592548042e-06
1338,1.022026820556871e-06
1339,1.0220597063295177e-06
1340,1.022092616572563e-06
1341,1.0221255512858285e-06
1342,1.0221585104691336e-06
1343,1.0221914941222984e-06
1344,1.0222245022451424e-06
1345,1.0222575348374852e-06
1346,1.0222905918991462e-06
1347,1.0223236734299456e-06
1348,1.0223567794297017e-06
1349,1.0223899098982336e-06
1350,1.022423064835361e-06
1351,1.022456244240902e-06
1352,1.0224894481146756e-06
1353,1.0225226764565006e-06
1354,1.0225559292661948e-06
1355,1.022589206543577e-06
1356,1.0226225082884648e-06
1357,1.0226558345006766e-06
1358,1.0226891851800307e-06
1359,1.0227225603263439e-06
1360,1.0227559599394345e-06
1361,1.02278938401912e-06
1362,1.0228228325652175e-06
1363,1.0228563055775443e-06
1364,1.0228898030559175e-06
1365,1.0229233250001535e-06
1366,1.02295687141007e-06
1367,1.0229904422854834e-06
1368,1.0230240376262102e-06
1369,1.0230576574320665e-06
1370,1.0230913017028689e-06
1371,1.0231249704384333e-06
1372,1.0231586636385757e-06
1373,1.0231923813031133e-06
1374,1.0232261234318593e-06
1375,1.0232598900246317e-06
1376,1.0232936810812445e-06
1377,1.0233274966015135e-06
1378,1.0233613365852542e-06
1379,1.0233952010322816e-06
1380,1.0234290899424103e-06
1381,1.0234630033154552e-06
1382,1.0234969411512308e-06
1383,1.023530903449552e-06
1384,1.0235648902102337e-06
1385,1.0235989014330892e-06
1386,1.0236329371179328e-06
1387,1.0236669972645789e-06
1388,1.0237010818728412e-06
1389,1.0237351909425334e-06
1390,1.0237693244734691e-06
1391,1.0238034824654626e-06
1392,1.0238376649183253e-06
1393,1.0238718718318719e-06
1394,1.0239061032059153e-06
1395,1.0239403590402684e-06
1396,1.0239746393347435e-06
1397,1.0240089440891541e-06
1398,1.024043273303312e-06
1399,1.0240776269770296e-06
1400,1.0241120051101199e-06
1401,1.0241464077023944e-06
1402,1.0241808347536652e-06
1403,1.0242152862637445e-06
1404,1.0242497622324438e-06
1405,1.0242842626595746e-06
1406,1.0243187875449485e-06
1407,1.0243533368883766e-06
1408,1.0243879106896702e-06
1409,1.024422508948641e-06
1410,1.0244571316650993e-06
1411,1.0244917788388558e-06
1412,1.0245264504697212e-06
1413,1.0245611465575058e-06
1414,1.024595867102021e-06
1415,1.0246306121030763e-06
1416,1.0246653815604823e-06
1417,1.0247001754740481e-06
1418,1.0247349938435841e-06
1419,1.0247698366689006e-06
1420,1.0248047039498061e-06
1421,1.024839595686111e-06
1422,1.0248745118776245e-06
1423,1.0249094525241551e-06
1424,1.0249444176255129e-06
1425,1.0249794071815055e-06
1426,1.0250144211919426e-06
1427,1.0250494596566332e-06
1428,1.0250845225753845e-06
1429,1.0251196099480065e-06
1430,1.0251547217743064e-06
1431,1.0251898580540922e-06
1432,1.0252250187871726e-06
1433,1.0252602039733553e-06
1434,1.0252954136124482e-06
1435,1.0253306477042578e-06
1436,1.0253659062485925e-06
1437,1.0254011892452598e-06
1438,1.0254364966940664e-06
1439,1.025471828594819e-06
1440,1.0255071849473256e-06
1441,1.0255425657513927e-06
1442,1.0255779710068262e-06
1443,1.0256134007134326e-06
1444,1.0256488548710194e-06
1445,1.025684333479392e-06
1446,1.0257198365383573e-06
1447,1.0257553640477202e-06
1448,1.025790916007287e-06
1449,1.0258264924168638e-06
1450,1.0258620932762558e-06
1451,1.0258977185852686e-06
1452,1.0259333683437068e-06
1453,1.0259690425513773e-06
1454,1.026004741208084e-06
1455,1.0260404643136318e-06
1456,1.026076211867825e-06
1457,1.0261119838704695e-06
1458,1.026147780321369e-06
1459,1.0261836012203284e-06
1460,1.0262194465671513e-06
1461,1.026255316361642e-06
1462,1.0262912106036051e-06
1463,1.0263271292928435e-06
1464,1.0263630724291619e-06
1465,1.0263990400123632e-06
1466,1.0264350320422507e-06
1467,1.0264710485186284e-06
1468,1.0265070894412987e-06
1469,1.0265431548100651e-06
1470,1.026579244624731e-06
1471,1.026615358885099e-06
1472,1.0266514975909704e-06
1473,1.026687660742149e-06
1474,1.026723848338437e-06
1475,1.0267600603796372e-06
1476,1.0267962968655501e-06
1477,1.0268325577959794e-06
1478,1.0268688431707257e-06
1479,1.0269051529895919e-06
1480,1.0269414872523782e-06
1481,1.026977845958887e-06
1482,1.027014229108919e-06
1483,1.0270506367022762e-06
1484,1.0270870687387592e-06
1485,1.0271235252181686e-06
1486,1.0271600061403054e-06
1487,1.0271965115049704e-06
1488,1.0272330413119643e-06
1489,1.0272695955610874e-06
1490,1.027306174252139e-06
1491,1.0273427773849203e-06
1492,1.0273794049592309e-06
1493,1.0274160569748709e-06
1494,1.027452733431639e-06
1495,1.0274894343293365e-06
1496,1.0275261596677618e-06
1497,1.0275629094467137e-06
1498,1.0275996836659925e-06
1499,1.0276364823253965e-06
1500,1.0276733054247247e-06
1501,1.0277101529637762e-06
1502,1.0277470249423496e-06
1503,1.027783921360243e-06
1504,1.0278208422172552e-06
1505,1.0278577875131845e-06
1506,1.027894757247828e-06
1507,1.0279317514209847e-06
1508,1.027968770032453e-06
1509,1.0280058130820287e-06
1510,1.0280428805695111e-06
1511,1.028079972494697e-06
1512,1.0281170888573834e-06
1513,1.0281542296573683e-06
1514,1.0281913948944482e-06
1515,1.0282285845684196e-06
1516,1.0282657986790796e-06
1517,1.028303037226225e-06
1518,1.0283403002096523e-06
1519,1.028377587629158e-06
1520,1.0284148994845383e-06
1521,1.0284522357755891e-06
1522,1.0284895965021062e-06
1523,1.0285269816638855e-06
1524,1.0285643912607232e-06
1525,1.0286018252924141e-06
1526,1.0286392837587544e-06
1527,1.0286767666595397e-06
1528,1.0287142739945634e-06
1529,1.028751805763622e-06
1530,1.0287893619665102e-06
1531,1.028826942603023e-06
1532,1.0288645476729544e-06
1533,1.0289021771760987e-06
1534,1.0289398311122513e-06
1535,1.0289775094812058e-06
1536,1.029015212282756e-06
1537,1.0290529395166965e-06
1538,1.0290906911828217e-06
1539,1.0291284672809232e-06
1540,1.0291662678107966e-06
1541,1.029204092772234e-06
1542,1.0292419421650299e-06
1543,1.0292798159889766e-06
1544,1.0293177142438673e-06
1545,1.0293556369294955e-06
1546,1.0293935840456528e-06
1547,1.0294315555921324e-06
1548,1.0294695515687276e-06
1549,1.0295075719752291e-06
1550,1.029545616811431e-06
1551,1.029583686077124e-06
1552,1.0296217797721004e-06
1553,1.0296598978961526e-06
1554,1.0296980404490712e-06
1555,1.029736207430649e-06
1556,1.0297743988406768e-06
1557,1.0298126146789463e-06
1558,1.0298508549452478e-06
1559,1.0298891196393725e-06
1560,1.0299274087611122e-06
1561,1.029965722310257e-06
1562,1.0300040602865976e-06
1563,1.0300424226899247e-06
1564,1.030080809520028e-06
1565,1.030119220776699e-06
1566,1.0301576564597263e-06
1567,1.0301961165689008e-06
1568,1.030234601104012e-06
1569,1.0302731100648505e-06
1570,1.0303116434512048e-06
1571,1.0303502012628638e-06
1572,1.0303887834996183e-06
1573,1.0304273901612564e-06
1574,1.0304660212475676e-06
1575,1.0305046767583411e-06
1576,1.0305433566933645e-06
1577,1.0305820610524277e-06
1578,1.0306207898353183e-06
1579,1.0306595430418252e-06
1580,1.0306983206717363e-06
1581,1.0307371227248403e-06
1582,1.030775949200924e-06
1583,1.0308148000997765e-06
1584,1.0308536754211845e-06
1585,1.0308925751649362e-06
1586,1.0309314993308193e-06
1587,1.0309704479186202e-06
1588,1.0310094209281262e-06
1589,1.0310484183591249e-06
1590,1.0310874402114026e-06
1591,1.031126486484747e-06
1592,1.0311655571789432e-06
1593,1.0312046522937793e-06
1594,1.0312437718290403e-06
1595,1.0312829157845134e-06
1596,1.0313220841599838e-06
1597,1.0313612769552386e-06
1598,1.0314004941700627e-06
1599,1.0314397358042423e-06
1600,1.0314790018575632e-06
1601,1.0315182923298093e-06
1602,1.0315576072207676e-06
1603,1.0315969465302227e-06
1604,1.0316363102579594e-06
1605,1.0316756984037625e-06
1606,1.0317151109674177e-06
1607,1.0317545479487082e-06
1608,1.0317940093474199e-06
1609,1.031833495163336e-06
1610,1.0318730053962412e-06
1611,1.0319125400459198e-06
1612,1.031952099112156e-06
1613,1.0319916825947327e-06
1614,1.0320312904934336e-06
1615,1.0320709228080432e-06
1616,1.032110579538345e-06
1617,1.0321502606841206e-06
1618,1.0321899662451551e-06
1619,1.0322296962212306e-06
1620,1.0322694506121297e-06
1621,1.032309229417636e-06
1622,1.0323490326375315e-06
1623,1.0323888602715987e-06
1624,1.0324287123196203e-06
1625,1.0324685887813784e-06
1626,1.0325084896566551e-06
1627,1.032548414945232e-06
1628,1.0325883646468911e-06
1629,1.0326283387614146e-06
1630,1.032668337288584e-06
1631,1.03270836022818e-06
1632,1.0327484075799838e-06
1633,1.0327884793437775e-06
1634,1.0328285755193418e-06
1635,1.0328686961064568e-06
1636,1.032908841104905e-06
1637,1.032949010514465e-06
1638,1.0329892043349184e-06
1639,1.0330294225660453e-06
1640,1.0330696652076259e-06
1641,1.0331099322594404e-06
1642,1.0331502237212687e-06
1643,1.0331905395928909e-06
1644,1.0332308798740863e-06
1645,1.0332712445646345e-06
1646,1.033311633664315e-06
1647,1.0333520471729073e-06
1648,1.0333924850901905e-06
1649,1.033432947415943e-06
1650,1.0334734341499442e-06
1651,1.0335139452919727e-06
1652,1.0335544808418076e-06
1653,1.0335950407992268e-06
1654,1.033635625164009e-06
1655,1.0336762339359323e-06
1656,1.0337168671147747e-06
1657,1.0337575247003142e-06
1658,1.0337982066923281e-06
1659,1.0338389130905954e-06
1660,1.0338796438948928e-06
1661,1.033920399104998e-06
